pub date	author name	title catalog
1776		"Disinterested love, or, The history of Sir Charles Royston, and Emily Lesley : in a series of letters."
1776		"Emma, or, The child of sorrow : a novel, in two volumes."
1776	"Haywood, Eliza Fowler,"	Epistles for ladies / by the authors of the Female spectator.
1776	"Percival, Thomas,"	"A father\'s instructions to his children : consisting of tales, fables, and reflections : designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature."
1776	"Brooke, Henry,"	"The fool of quality, or, The history of Henry Earl of Moreland / by Mr. Brooke : in four volumes."
1776		"The Husband\'s resentment, or, The history of Lady Manchester : a novel : in two volumes."
1776	A Lady.	The Irish guardian : a pathetic story : in two volumes / by a Lady.
1776	"Cogan, T."	"John Buncle, junior, gentleman."
1776	"Gellert, Christian FuÌˆrchtegott,"	The life of the countess of G / by Gellert ; translated from the German by a lady.
1776	"Seally, John,"	"The loves of Calisto and Emira, or, The fatal legacy : published from originals / by John Seally ..."
1776	Lady.	The maiden aunt / written by a Lady : in three volumes.
1776	"Gessner, Salomon,"	"New idylles, by Gessner. Tr. by W. Hooper, M.D. With a letter to M. Fuslin, on landscape painting, and the Two friend of Bourbon, a moral tale, by M. Diderot."
1776	"Pratt,"	"The pupil of pleasure, or, The new system illustrated / by Courtney Melmoth."
1776	"Johnstone, Charles,"	"The reverie, or, A flight to the paradise of fools / by the editor of the Adventures of a guinea : in two volumes."
1776	Lady.	The school for husbands / written by a Lady : in two volumes.
1776	"Gessner, Salomon"	"Daphnis: A Poetrical, Paftoral Novel. Translated from the German of Mr. Gessner."
1776	"Graves, Richard,"	"Euphrosyne, or, Amusements on the road of life / by the author of The spiritual Quixote."
1777	"Pratt,"	Charles and Charlotte : in two volumes.
1777	"Thistlethwaite, James,"	"The child of misfortune, or, The history of Mrs. Gilbert / by Mr. Thistlethwaite : in two volumes."
1777		A Collection of novels / selected and revised by Mrs. Griffith.
1777	"Brooke, Frances,"	"The excursion : in two volumes / by Mrs. Brooke, author of The history of Lady Julia Mandeville, and of Emily Montague."
1777	"Brooke, Frances,"	"The excursion : in two volumes / by Mrs. Brooke, author of The history of Lady Julia Mandeville, and of Emily Montague."
1777	"Marmontel, Jean FrancÌ§ois,"	"The Incas : or, The destruction of the empire of Peru. / By M. Marmontel."
1777	"Mackenzie, Henry,"	"Julia de RoubigneÌÅ : a tale, in a series of letters / published by the author of The man of feeling, and The man of the world : in two volumes."
1777	Henrietta.	"Letters from Henrietta to Morvina : interspersed with anecdotes, historical and amusing, of the different courts and countries through which she passed : founded on facts : in two volumes."
1777		"The History of Melinda Harley, Yorkshire."
1777		"Memoirs of the late Edw. W---ly M--tague, Esq. : with remarks on the manners and customs of the oriental world : collected and published from original posthumous papers."
1777	"Rogers, A."	The history of Miss Temple : in two volumes / by a young lady.
1777	Lady.	"The mutability of human life, or, Memoirs of Adelaide, Marchioness of Melville / by a Lady : in two volumes."
1778	"Scott, Sarah,"	"A description of Millenium Hall and the country adjacent : together with the characters of the inhabitants, and such historical anecdotes  and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue / by a gentleman on his travels."
1778	"Walker, Mary,"	Munster village : a novel : in two volumes.
1778		"Learning at a loss, or, The amours of Mr. Pedant and Miss Hartley : a novel, in two volumes."
1778	"Thistlethwaite, James,"	"The man of experience, or, The adventures of Honorious : in two volumes / by Mr. Thistlethwaite."
1778		The History of Eliza Warwick : in two volumes.
1778	Young lady.	"The example, or The history of Lucy Cleveland / by a young lady."
1778	Young lady.	"The example, or The history of Lucy Cleveland / by a young lady."
1778	"Swift, Jonathan,"	"The works of Jonathan Swift, D.D., D.S.P.D. : With notes historical and critical / by J. Hawkesworth and others."
1778		The History of Eliza Warwick : in two volumes.
1778		The History of Eliza Warwick : in two volumes.
1779		"Charles, or, The history of a young baronet and a lady of quality : a novel, in two volumes."
1779	"Graves, Richard,"	"Columella; or, The distressed anchoret. A colloquial tale. By the editor of the Spiritual Quixote."
1779		"The Count de Rethel : an historical novel, taken from the French : in three volumes."
1779	"Parsons, Philip,"	Dialogues of the dead with the living.
1779	"Burney, Fanny,"	"Evelina, or, A young lady\'s entrance into the world : in a series of letters."
1779	"Percival, Thomas,"	"A father\'s instructions, consisting of moral tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquintance with the works of nature. By Thomas Percival."
1779	"Sterne, Laurence,"	Letters supposed to have been written by Yorick and Eliza ...
1779		"Memoirs of Maitre Jacques, of Savoy ..."
1779	"Hanway, Jonas,"	Midnight the signal : in sixteen letters to a lady of quality.
1779	"Bicknell, Alexander,"	Prince Arthur : an allegorical romance : the story from Spenser : in two volumes.
1779	"Pratt,"	"Shenstone-Green, or, The new Paradise lost : being a history of human nature : in three volumes / written by the proprietor of the Green, the editor Courtney Melmoth."
1779	"Keate, George,"	"Sketches from nature : taken, and coloured, in a journey to Margate / published from the original designs by George Keate."
1779	"Penn, James,"	The Surry cottage / by James Penn.
1779	"Devonshire, Georgiana Spencer Cavendish,"	The sylph : a novel. In two volumes.
1779	"Pratt,"	"The tutor of truth / by the author of The pupil of pleasure, &c. &c. : in two volumes."
1779		Una and Arthur : an allegorical history : the incidents from Spenser : in two volumes.
1779	Lady.	"The unfortunate union, or, The test of virtue : a story founded on facts, and calculated to promote the cause of virtue in younger minds / written by a Lady."
1779		"The Wedding ring, or, History of Miss Sidney : in a series of letters : in three volumes."
1779	Lady.	"Coxheath-Camp : a novel, in a series of letters / by a Lady : in two volumes."
1779		"The Hermit of the rock, or, The history of the Marchioness de Lausanne, and the Comte de Luzy / translated from a French manuscript : in three volumes."
1780	"PreÌÅvost,"	The Dean of Coleraine : a moral history : founded on the memoirs of an illustrious family in Ireland : in three volumes.
1780	"Gessner, Salomon,"	The death of Abel : in five books / attempted from the German of Gessner.
1780	"Pratt,"	"Emma Corbett, or, The miseries of civil war : founded on some recent circumstances which happened in America / by the author of Liberal opinions, Pupil of pleasure, Shenstone Green, &c."
1780		"Fatal obedience, or, The history of Mr. Freeland : in two volumes."
1780	"Palmer, Charlotte,"	"Female stability: or, The history of Miss Belville. In a series of letters by the late Miss Palmer ..."
1780	Authoress of Evelina.	Harcourt : a sentimental novel : in a series of letters / by the Authoress of Evelina.
1780	"[Croft, Herbert]"	"Love and madness : A story too true : In a series of letters      between parties, whose names would perhaps be mentioned, were they less known,  or less lamented ..."
1780	Author of Eliza Warwick.	"Masquerades, or, What you will / by the Author of Eliza Warwick, &c. : in four volumes."
1780	"Marmontel, Jean FrancÌ§ois,"	Moral tales / by M. Marmontel ; in two volumes.
1780		The Relapse : a novel : in two volumes.
1780	"Pratt,"	"Shenstone-Green, or, The new Paradise lost : being a history of human nature : in three volumes / written by the proprietor of the Green ; and published by the author of Liberal opinions."
1780	"Langhorne, John,"	Solyman and Almena : an oriental tale / by Dr. Langhorne.
1780	"Goethe, Johann Wolfgang von,"	The sorrows of Werter : a German story.
1780		"Sutton-Abbey : a novel, in a series of letters : founded on facts."
1780	"Swift, Jonathan,"	"The works of Jonathan Swift, D.D., D.S.P.D. : With notes historical and critical / by J. Hawkesworth and others."
1780	"Smollett, T."	The adventures of Roderick Random : In two volumes / By Dr. Smollet.
1780		"Fatal obedience, or, The history of Mr. Freeland : in two volumes."
1780	"Fielding, Henry,"	"The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams : Written in imitation of the manner of Cervantes, author of Don Quixote / By Henry Fielding."
1780	"Hawkesworth, John,"	Almoran and Hamet : an oriental tale / by Dr. Hawkesworth.
1780	"Fielding, Henry,"	"Amelia / by Henry Fielding, Esq."
1780	"Langhorne, John,"	Solyman and Almena : An oriental tale / By Dr. Langhorne.
1780	"Goldsmith, Oliver,"	The vicar of Wakefield : A tale : In two volumes / By Dr. Goldsmith.
1780	"Voltaire,"	"Zadig, or, The book of fate : an oriental history / translated from the French of M. de Voltaire by Francis Ashmore, Esq."
1780	"Le Sage, Alain ReneÌÅ,"	"The Devil upon two sticks / Translated from the Diable boiteux of Monsieur Le Sage ; To which are prefixed, Asmodeus\'s crutches, a critical letter upon the work ; and Dialogues between two chimneys of Madrid."
1780	"Morell, Charles,"	"The tales of the genii, or, The delightful lessons of Horam, the son of Asmar / faithfully translated from the Persian manuscript, and compared with the French and Spanish editions published at Paris and Madrid, by Sir Charles Morell."
1780	"Fielding, Henry,"	"The history of Tom Jones : a foundling / by Henry Fielding, Esq."
1780	"Defoe, Daniel,"	"The life and most surprising adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque : with an account of his deliverance thence, and his after surprising adventures."
1780	"[Croft, Herbert]"	"Love and madness : A story too true : In a series of letters      between parties, whose names would perhaps be mentioned, were they less known,  or less lamented ..."
1781		The adventures of a hackney coach.
1781	"Gueullette, Thomas-Simon,"	"Chinese tales, or, The wonderful adventures of the Mandarin Fum-Hoam / related by himself, to divert the sultana upon the celebration of her nuptials ; written in French by M. Gueulette ; translated by the Rev. Mr. Stackhouse."
1781		"Colonel Ormsby, or, The genuine history of an Irish nobleman, in the French service."
1781		"Les DeÌÅlices du sentiment, or, The passionate lovers : in a series of letters which have recently passed between two celebrated characters, well known in polite life for their virtues, talents, and accomplishments / with a translation from the originals ; Written in cypher..."
1781	Lady.	"The deÌÅnouement, or, History of Lady Louisa Wingrove / by a Lady."
1781		"Distrest virtue, or The history of Miss Harriet Nelson : in which is included the unhappy story of Miss Caroline Lenox : in a series of letters : in three volumes."
1781	"Pratt,"	"Emma Corbett, or, The miseries of civil war."
1781	"Johnstone, Charles,"	"The history of John Juniper, Esq. alias Juniper Jack : containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman / by the editor of The adventures of a guinea."
1781	"Mackenzie, Henry,"	"Julia de RoubigneÌÅ : a tale, in a series of letters / published by the author of The man of feeling, and The man of the world : in two volumes."
1781	"Combe, William,"	"Letters between two lovers, and their friends / by the author of Letters supposed to have been written by Yorick and Eliza : in three volumes."
1781	Author of Eliza Warwick.	"Masquerades, or, What you will / by the Author of Eliza Warwick, &c. : in two volumes."
1781	"Pratt,"	The pupil of pleasure / by the author of the Tutor of truth.
1781	"Dodd, William,"	"The sisters, or, The history of Lucy and Caroline Sanson, entrusted to a false friend : in two volumes / by the Rev. Dr. Dodd."
1781		"A sketch of the times, or, Memoirs of Lord Derville : in two volumes."
1781	"CreÌÅbillon, Claude-Prosper Jolyot de,"	The sopha : a moral tale / translated from the French of Monsieur Crebillon.
1781	"Swift, Jonathan,"	"A tale of a tub : written for the universal improvement of mankind : to which is added, An account of a battle between the ancient and modern books in St. James\'s Library : with the author\'s apology and explanatory notes / by W. Wotton, B.D. and others"
1781	"Sterne, Laurence,"	"The life and opinions of Tristram Shandy, gentleman / by Mr. Sterne."
1781	"Swift, Jonathan,"	"The works of Jonathan Swift D. D., D. S. P. D. / With notes historical and critical, by J. Hawkesworth and others ..."
1781		The Adventures of a hackney coach.
1781		The Adventures of a hackney coach.
1781	"Pratt,"	"Emma Corbett, or, The miseries of civil war."
1781	"Johnstone, Charles,"	"The history of John Juniper, Esq. alias Juniper Jack : containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman / by the editor of The adventures of a guinea."
1781		The adventures of a hackney coach.
1782	"Scott, Helenus,"	The adventures of a rupee : wherein are interspersed various anecdotes Asiatic and European.
1782	"Scott, Helenus,"	The adventures of a rupee : wherein are interspersed various anecdotes Asiatic and European.
1782		"Anna : a sentimental novel, in a series of letters : in two volumes."
1782		"Blandford races : a novel, in two volumes."
1782	"Burney, Fanny,"	"Cecilia, or, Memoirs of an heiress. By the author of Evelina."
1782	"Vaughan, Thomas."	Fashionable follies : a novel : containing the history of a Parisian family.
1782	Lady.	An interesting sketch of genteel life / by a Lady.
1782	"Stedman, John."	"Laelius and Hortensia, or, Thoughts on the nature and objects of taste and genius : in a series of letters to two friends."
1782	"Abelard, Peter,"	"Letters of Abelard and Heloise : To which is prefixed a particular account of their lives, amours, and misfortunes / By the late John Hughes, Esq. ; Together with the poem of Eloisa to Abelard By Mr. Pope ; And, (to which is now added), the poem of Abelard to Eloisa By Mrs. Madan."
1782	"Kelly, Hugh,"	"Memoirs of a Magdalen; or, The history of Louisa Mildmay. / By Hugh Kelly ..."
1782		"Memoirs of Lady Woodford / written by herself, and addressed to a friend : in two volumes."
1782	"Bage, Robert,"	"Mount Henneth : a novel, in two volumes."
1782	"Bage, Robert,"	"Mount Henneth : a novel, in two volumes."
1782		"The Philosophical Quixote, or, Memoirs of Mr. David Wilkins : in a series of letters."
1782	"Sterne, Laurence,"	"A sentimental journey through France and Italy, by Mr. Yorick : in two volumes / by the Rev. Mr. Sterne."
1782	"Stedman, John,"	"LÃ_lius and Hortensia, or, Thoughts on the nature and objects of taste and genius : in a series of letters to two friends."
1782	"Le Sage, Alain ReneÌÅ,"	"The adventures of Gil Blas of Santillane : a new translation by the author of Roderick Random : adorned with 33 cuts, neatly engraved : in four volumes."
1782	"Sterne, Laurence,"	"The life and opinions of Tristram Shandy, gentleman."
1783	"Graves, Richard,"	"The spiritual Quixote, or, The summer\'s ramble of Mr. Geoffry Wildgoose : a comic romance."
1783	"Scott, Helenus,"	"The adventures of an East-India rupee. Wherein are interspersed, various anecdotes Asiatic and European ..."
1783		"The American wanderer, through various parts of Europe, in a series of letters to a lady (interspersed with a variety of interesting anecdotes) By a Virginian."
1783	"Mackenzie, Anna Maria."	Burton-Wood : in a series of letters / by a lady.
1783	"Burney, Fanny,"	"Cecilia, or, Memoirs of an heiress / by the author of Evelina."
1783	"Gunning,"	Coombe Wood : a novel in a series of letters / by the author of Barford-Abbey and The Cottage.
1783	"Gunning,"	Coombe Wood : a novel : in a series of letters / by the author of Barford-Abbey and The cottage.
1783	"Lennox, Charlotte,"	"The female Quixote, or The adventures of Arabella / by Mrs. Lennox : in two volumes."
1783		"Female sensibility, or, The history of Emma Pomfret : a novel, founded on facts."
1783	"Haywood, Eliza Fowler,"	The history of Miss Betsy Thoughtless / by Mrs. Haywood : in four volumes.
1783	"Day, Thomas,"	The history of Sandford and Merton : a work intended for the use of children.
1783		The History of the Miss Baltimores : in a series of letters.
1783		"A Lesson for lovers, or, The history of Colonel Melville, and Lady Charlotte Richley."
1783	"Pratt,"	"Liberal opinions, or, The history of Benignus. By Mr. Pratt."
1783	"Kimber, Edward,"	The life and adventures of Joe Thompson : a narrative founded on fact / by Mr. Kimber : in two volumes.
1783		"Peggy and Patty, or, The sisters of Ashdale : in four volumes."
1783	"Lee, Sophia,"	"The recess, or, A tale of other times / by the author of The chapter of accidents."
1783	"Reeve, Clara,"	The two mentors : a modern story / by the author of The old English baron.
1783	"Mackenzie, Henry,"	The man of the world : a new work of entertainment / by Mr. Mackenzie ...
1783	"Mackenzie, Anna Maria."	Burton-Wood : in a series of letters / by a lady.
1783	"Murdoch, John,"	"Pictures of the heart : sentimentally delineated in the danger of the passions, an allegorical tale : The adventures of a friend of truth, an oriental history in two parts : The embarrassments of love, a novel : and The double disguise, a drama in two acts / by John Murdoch."
1783	"Murdoch, John,"	"Pictures of the heart : sentimentally delineated in the danger of the passions, an allegorical tale : The adventures of a friend of truth, an oriental history in two parts : The embarrassments of love, a novel : and The double disguise, a drama in two acts / by John Murdoch."
1783	"Thomson, William,"	"The Man in the moon; or, Travels into the lunar regions by the Man of the people."
1783	"Thomson, William,"	"The Man in the moon; or, Travels into the lunar regions by the Man of the people."
1783		"Siberian anecdotes, a novel : In three volumes. Containing real histories and living characters. ..."
1784	"Laclos, Choderlos de,"	"Dangerous connections: or, Letters collected in a society, and published for the instruction of other societies. By m. C**** de L*** ..."
1784	"Berkeley, George Monck,"	"Maria, or, The generous rustic."
1784	"Cooper, Maria Susanna."	"The exemplary mother, or, Letters between Mrs. Villars and her family : in two volumes."
1784		"The History of Lord Belford, and Miss Sophia Woodley : in a series of letters."
1784		The History of Peggy Black and Wilmot Bond.
1784	"M\'Donald, A."	The independent : a novel : two volumes in one.
1784	Young lady.	"Laura and Augustus : an authentic story, in a series of letters / by a Young Lady : in three volumes."
1784	"Paltock, Robert,"	"The life and adventures of Peter Wilkins, a Cornish man ... Taken from his own mouth, in his passage to England, from off Cape Horn in America, in the ship Hector. With an introduction ... by R. S., a passenger in the Hector."
1784	"Seward, Anna,"	"Louisa, : a poetical novel, in four epistles. / By Miss Seward."
1784		"The Modern Atalantis, or, The devil in an air balloon : containing the characters and secret memoirs of the most conspicuous persons of high quality, of both sexes, in the island of Libertusia in the Western Ocean / translated from the Libertusian language."
1784	"Combe, William,"	Original love-letters between a lady of quality and a person of inferior station.
1784	Young lady.	"The ring : a novel, in a series of letters / by a young lady."
1784	"Octavia,"	"Unfortunate sensibility, or, The life of Mrs. L****** / written by herself ; in a series of sentimental letters ; dedicated to Mr. Yorick, in the Elysian Fields : in two volumes."
1784	"Potter, John,"	"The virtuous villagers : a novel, in a series of letters / by John Potter ... : in two volumes."
1784	"Berkeley, George Monck,"	"Maria, or, The generous rustic."
1784	"Bage, Robert,"	Barham Downs : a novel : in two volumes / by the author of Mount Henneth.
1784	"Richardson, Samuel,"	"Clarissa; or, The history of a young lady. Comprehending the most important concerns of private life. And particularly shewing the distresses that may attend the misconduct both of parents and children, in relation to marriage. By Mr. Samuel Richardson."
1784	"Palafox y Mendoza, Juan de,"	"The new Odyssey by the Spanish Homer : being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that sovereign princess styled the science of salvation : contained in nineteen chapters, rhapsodies or visions, to be read a chapter every night, between Twelfth-Day and Candlemas-Day, as so many most diverting and instructive Christmas Nights entertainments : the whole making a fine spiritual romance, or, rather a sublime allegorical poem / being the valuable work of the learned and pious Bishop of Osma ... Don John de Palafox & Mendoza ... ; translated into most languages of Europe ..."
1784	"Fielding, Henry,"	"The works of Henry Fielding, esq.; with the life of the              author."
1784	"Bage, Robert,"	Barham Downs : a novel : in two volumes / by the author of Mount Henneth.
1784	"Seward, Anna,"	"Louisa, : a poetical novel, in four epistles. / By Miss Seward."
1784	"Burney, Fanny,"	"Cecilia; or, Memoirs of an heiress. By the author of Evelina."
1784	"Fielding, Henry,"	"The works of Henry Fielding, esq.; with the life of the author."
1784	"Reeve, Clara,"	The old English baron : a Gothic story.
1784	"Burney, Fanny,"	"Cecilia; or, Memoirs of an heiress. By the author of Evelina."
1785		"Cynthia : with the tragical account of the unfortunate loves of Almerin and Desdemona : being, a novel : illustrated with variety of the chances of fortune, moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit."
1785	"Gwynn, Albinia,"	"The rencontre, or Transition of a moment : a novel, in a series of letters / by a lady : in two volumes."
1785	"Gueullette, Thomas-Simon,"	"Tartarian tales, or, A thousand and one quarters of hours / written in French by M. Gueulette ; translated by Thomas Flloyd."
1785	"Gifford, Arthur."	"The omen, or, Memoirs of Sir Henry Melville and Miss Julia Eastbrook : a novel, in two volumes."
1785	"Le Sage, Alain ReneÌÅ,"	"The adventures of Gil Blas of Santillane / a new translation, by the author of Roderick Random ; adorned with cuts, neatly engraved : in four volumes."
1785		"The Confessions of a coquet : a novel, in a series of letters."
1785		Memoirs and adventures of a flea : in which are interspersed many humorous characters and anecdotes : in two volumes.
1785		"Cynthia : with the tragical account of the unfortunate loves of Almerin and Desdemona : being, a novel : illustrated with variety of the chances of fortune, moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit."
1785	"Potter, T.,"	"Novellettes moral and sentimental / partly original and partly compiled by the late, T. Potter, surgeon at North Shields, near Newcastle upon Tyne."
1785	"FeÌÅnelon, FrancÌ§ois de Salignac de La Mothe-,"	"The adventures of Telemachus, the son of Ulysses ... complete in twenty four books. Originally written in French ... / by Francis Salignac de La Mothe Fenelon ... ; now newly translated ... by William Henry Melmoth ... : to which are added, The life of the original author, The heads and arguments of each book ..."
1785	"Haywood, Eliza Fowler,"	The history of Jemmy and Jenny Jessamy / by Mrs. Haywood : in three volumes.
1785	"Melmoth, William Henry."	"The new universal story-teller, or a modern picture of human life : consisting of a greater variety of valuable matter ... than was ever given in any book of the kind / by William Henry Melmoth."
1785		"The life, voyages and adventures of Bampfylde-Moore Carew, commonly called, king of the beggars : being an impartial account of his life, from his leaving Tiverton School, at the age of fifteen, and entering into a society of gypsies, to his death ... : with a history of his travels twice through great part of America / collected and amended from his own writings, by Thomas Price ... ; to which is added, a dictionary of the cant language, used by the mendicants."
1785	"Richardson, Samuel,"	"Pamela, or, Virtue rewarded : in a series of familiar letters from a beautiful young damsel to her parents : published in order to cultivate the principles of virtue and religion in the minds of the youth of both sexes : A narrative which has it\'s foundation in truth; and at the same time that it agreeably entertains, by a variety of curious and affecting incidents, is entirely divested of all those images, which in too many pieces calculated for amusement only, tend to inflame the minds they should instruct : to which are prefixed, extracts from several curious letters, written to the editor on the subject / by Samuel Richardson."
1785	"Richardson, Samuel,"	"Clarissa, or, the history of a young lady : comprehending the most important concerns of private life. And particularly shewing that the distresses that may attend the misconduct, both of parents and children, in relation to marriage ..."
1785		"The Aerostatic spy: or, Excursions with an air balloon. Exhibiting a view of various countries, in different parts of the world; and a variety of characters in real life. By an aerial traveller."
1785	"Tomlins, Elizabeth Sophia,"	The conquests of the heart : a novel / by a young lady : in three volumes.
1785	"Genlis, SteÌÅphanie FeÌÅliciteÌÅ,"	"Tales of the castle, or, Stories of instruction and delight : being Les veilleÌÅes du chateau / written in French by Madame la comtesse de Genlis ... ; translated into English by Thomas Holcroft."
1785	"Trusler, John,"	"Modern times, or, The adventures of Gabriel Outcast / supposed to be written by himself, in imitation of Gil Blas : in three volumes."
1785	Lady.	"The liberal American : a novel, in a series of letters / by a Lady : in two volumes."
1785	Lady.	"The nabob : a novel, in a series of letters / by a Lady : in two volumes."
1785		Eleanora: from the Sorrows of Werter. A tale.
1785	"Treyssac de Vergy, Pierre Henri,"	"Henrietta, Countess Osenvor : a sentimental novel. In a series of letters to Lady Susannah Fitzroy. / By Mr. Treyssac de Vergy ... In two volumes."
1785	"Treyssac de Vergy, Pierre Henri,"	"Henrietta, Countess Osenvor : a sentimental novel. In a series of letters to Lady Susannah Fitzroy. / By Mr. Treyssac de Vergy ... In two volumes."
1785	"Treyssac de Vergy, Pierre Henri,"	"Henrietta, Countess Osenvor : a sentimental novel. In a series of letters to Lady Susannah Fitzroy. / By Mr. Treyssac de Vergy ... In two volumes."
1785	"Palmer, Charlotte,"	"Female stability, or, The history of Miss Belville : in a series of letters / by the late Miss Palmer."
1785	"Lyttelton, George Lyttelton,"	"Letters from a Persian in England, to his friend at Ispahan / by George Lord Lyttelton."
1785	"Peacock, Lucy,"	"The adventures of the six princesses of Babylon, in their travels to the temple of virtue : an allegory : dedicated, by permission to her Royal Highness the Princess Mary."
1785	"Thomas, Rowley."	"The frolics of fancy : a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; / by Rowley Thomas."
1786	"Graves, Richard,"	"Eugenius, or Anecdotes of the Golden Vale : an embellished narrative of real facts."
1786	"Arnaud, FrancÌ§ois-Thomas-Marie de Baculard d\',"	"The history of Count Gleichen, a German nobleman : who received permission from Pope Gregory IX to have two wives at the same time / Translated from the French of Arnaud."
1786	"Croft, Herbert,"	"Love and madness : a story too true : in a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented."
1786	"Croft, Herbert,"	"Love and madness : a story too true : in a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented."
1786	"Goldsmith, Oliver,"	The vicar of Wakefield : a tale supposed to be written be himself. In two volumes.
1786	"Johnson,"	Francis the philanthropist : an unfashionable tale.
1786	"Beckford, William,"	"An Arabian tale, from an unpublished manuscript, with notes critical and explanatory."
1786	"Lee, Harriet,"	The errors of innocence : in five volumes.
1786	"Holcroft, Thomas,"	"An amourous tale of the chaste loves of Peter the Long, and of his most honoured dame Blanche Bazu, his feal friend Blaise Bazu, and the history of the lover\'s well / imitated from the original French by Thomas Holcroft."
1786	"Bennett,"	"Juvenile indiscretions : a novel, in five volumes / by the author of Anna, or The Welch heiress."
1786	"Johnson,"	"Francis, the philanthropist : an unfashionable tale."
1786	Lady.	"Elfrida, or Paternal ambition : a novel, in two volumes / by a lady."
1786		"Albina : a novel, in a series of letters."
1786	"Lee, Harriet,"	The errors of innocence : in two volumes.
1786	"Smollett, T."	The history and adventures of an atom / by Dr. Smollett : in two volumes.
1786	"Sheridan, Frances Chamberlaine,"	Memoirs of Miss Sidney Bidulph. Extracted from her own journal. / By Mrs. Sheridan. In five volumes.
1786	"Keir, Elizabeth."	Interesting memoirs / by a lady : in two volumes.
1786	"Pott, Joseph Holden,"	The tour of Valentine.
1786	"Walpole, Horace,"	"The castle of Otranto, a Gothic story. Translated by William Marshal, gent. [pseud.] From the original Italian of Onuphrio Muralto [pseud.] ..."
1786	"Lemoine, Henry,"	"The Kentish curate, or The history of Lamuel Lyttleton, a foundling /   written by himself."
1786	"Clarke, Richard,"	"Arpasia; or, the wanderer a novel / by the author of the Nabob : in three volumes."
1786	"Pye, Jael Henrietta,"	"Theodosius and Arabella : a novel, in a series of letters / by the late Mrs. Hampden Pye : in two volumes."
1786	"Johnson,"	"Juliana : a novel / by the author of Francis, the philanthropist : in three volumes."
1786	"Montolieu, Isabelle de,"	Caroline of Lichtfield : a novel ; translated from the French by Thomas Holcroft.
1786	"Montolieu, Isabelle de,"	Caroline of Lichtfield : a novel ; translated from the French by Thomas Holcroft.
1786	"Mackenzie, Anna Maria."	"The gamesters : a novel, in two volumes / by the authoress of Burton-Wood and Joseph."
1786	"Arnaud, FrancÌ§ois-Thomas-Marie de Baculard d\',"	"Warbeck : a pathetic tale, in two volumes."
1786	"James, William,"	"The letters of Charlotte, during her connexion with Werter."
1786	"Trusler, John,"	"Modern times, or, The adventures of Gabriel Outcast / supposed to be written by himself, in imitation of Gil Blas."
1786	"Bennett,"	"Anna, or, Memoirs of a Welch heiress : interspersed with anecdotes of a nabob : in four volumes."
1786	"Johnstone, Charles,"	"The adventures of Anthony Varnish, or, A peep at the manners of society / by an adept."
1786	"Gueullette, Thomas-Simon,"	"Peruvian tales : related in one thousand and one hours, by one of the select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. / translated from the French by Samuel Humphreys ..."
1786	"Beckford, William,"	"An Arabian tale, from an unpublished manuscript, with notes critical and explanatory."
1787		"The HeÌ†eÌ†toÌ„paÌ†deÌ„s of VeÌ†eÌ†shnoÌ†oÌ†-SaÌ†rmaÌ„ : in a series of connected fables, interspersed with moral, prudential, and political maxims : translated from an ancient manuscript in the Sanskreet language / With explanatory notes by Charles Wilkins."
1787	"Florian,"	"The history of Numa Pompilius, second king of Rome / translated from the French of Mon. de Florian, by Miss Elizabeth Morgan."
1787	"Florian,"	"The adventures of Numa Pompilius, second king of Rome / translated from the French of M. de Florian : in two volumes."
1787		"The Contrast, or The opposite consequences of good and evil habits : exhibited in the lowest ranks of rural life : for the benefit of intelligent servants and the best proficients in Sunday schools."
1787	"CreÌÅbillon, Claude-Prosper Jolyot de,"	The sopha : a moral tale / translated from the French original of Monsieur Crebillon : two vols. in one.
1787	"Mackenzie, Henry,"	The man of feeling.
1787	"Blower, Elizabeth,"	"Maria : a novel, in two volumes / by the author of George Bateman ; vol. I[-II]"
1787		"Emily Herbert, or, Perfidy punished : a novel in a series of letters."
1787		Favourite tales : translated from the French.
1787		"The Disinterested nabob : a novel : interspersed with genuine descriptions of India, its manners and customs."
1787	"Bage, Robert,"	"The fair Syrian : a novel / by the author of Mount Henneth,   and Barham Downs ; in two volumes."
1787	"Cartwright, H.,"	"Retaliation, or The history of Sir Edward Oswald and Lady Frances Seymour : a novel, in a series of letters : in four volumes / by Mrs. Cartwright."
1787	"Smith, Charlotte Turner,"	The romance of real life / by Charlotte Smith : in three volumes.
