1125	440405	 [i]-x, 1-154	520: 0/2	591: 0/1	594: 0/1	595: 0/2	656: 0/1
1126	440406	 [1]-346, v.1 					
1127	440407	 [i] - viii; [1] - 265; v.1 	520: 3/16	591: 1/6		595: 2/8	656: 2/9
1128	440408	 [i] - viii; [1] - 265; v.1 [i] - viii; [1] - 303; v.2 					
1129	440409	 [1]-323, v.1; [1]-431, v.2; [1]-369, v.3					
1130	440410	 [i]-xxi,  [1]-429, v. 1 [i]- ix, [1]-432, v. 2					
1131	440411	 [i]-xxxii, [1]-245	520: 0/4	591: 0/1	594: 0/1		
1132	440412	 [1]-70	520: 0/4	591: 0/1	594: 0/1		
1133	440413	 [i]-vi, [1]-271, v.1; [1]-322, v.2 					
1134	440414	 [iii]-vi, [1]-271; v.1  [1]- 325; v.2 					656: 0/1
1135	440415	 i-xiv, [1]-174	520: 0/1				656: 0/1
1136	440416	 [i]-x, [11]-240	520: 0/3		594: 0/2	595: 0/2	
1137	440417	 [i]-xii, [1]-286	520: 0/3		594: 0/1	595: 0/1	656: 0/1
1138	440418	 [i]-viii, [1]-159; v.1 [i]-viii, [1]-165; v.2				595: 1/3	
1139	440419	 [1]-214		591: 0/1	594: 0/1	595: 0/1	656: 0/1
1140	440420	 [1]-269		591: 0/1			656: 0/1
1141	440421	 [1]-214 : 		591: 0/1	594: 0/2	595: 0/1	656: 0/1
1142	440422	 [1]-284	520: 0/1				
1143	440423	 [i]-xxxv, [36]-286, v.1; [i]-xi, [12]-282; [i]-xi, [12]-303, v.3; [i]-xii, [13]-255, v.4					
1144	440424	 [1]-34 (last page torn out) : 					
1145	440425	 [i]-xii, [1]-299	520: 0/4	591: 0/1		595: 0/5	
1146	440426	 [i]-[vii], [9]- 58. 	520: 0/2				
1147	440427	 [1]-147	520: 0/4	591: 0/1	594: 0/1	595: 0/1	656: 0/2
1148	1170822	 [2], 272 p. ;		591: 0/2		595: 0/1	
1149	147525-1	 5 v. ;					
1150	147525-2	 5 v. ;					
1151	150692	 2 v. ;				595: 0/2	
1152	1523438	 [8], 256, 97, [13], 63 p. ;	520: 0/2			595: 0/3	
1153	1532730	 359, 158 [2], 64 p., 2 plates :	520: 0/5	591: 0/2			
1154	155079-1	 [2], 264 (i.e. 262), [2] p., [1] leaf of plates :	520: 0/1			595: 0/6	656: 0/1
1155	155079-2	 [2], 264 (i.e. 262), [2] p., [1] leaf of plates :	520: 0/1			595: 0/2	656: 0/1
1156	155707	 2 v. ;					
1157	156893	 2 v. ;					
1158	157119	 2v. ;					
1159	1623886	 xii, [13]-227, [1] p. ;	520: 0/3		594: 0/2	595: 0/4	
1160	179309	 xii, 13-329, [1] p. (the last page blank) ;	520: 0/3		594: 0/1	595: 0/2	
1161	179521-1	 2 v. ;					
1162	179521-2	 2 v. ;					
1163	1797874	 3 v. ;					
1164	1798963	 2 v. ;	520: 2/3			595: 0/2	
1165	1799320	 2 v. in 3 ;					
1166	1799322	 2 v. in 1 (235 p.) ;					
1167	1799792	 [8], 120 p. ;	520: 0/2				
1168	1801901	 2 v. :					
1169	1802107	 vii, 168 p. [8];	520: 0/1	591: 0/1	594: 0/2	595: 0/2	
1170	1802363	 [2], 66 p. ;	520: 0/1	591: 0/1			
1171	1807023	 [12], 201, [3] p. ;	520: 0/5		594: 0/1	595: 0/1	656: 0/1
1172	1807217	 [4], 166 p. ;	520: 0/1				
1173	1808066	 [6], 348 p.	520: 0/1			595: 0/2	
1174	1808700	 [30], 264 p. :	520: 0/3			595: 0/1	
1175	1813449	 [2], 128 p. ;			594: 0/1	595: 0/5	
1176	1813680-1	 3 v. ;				595: 0/1	
1177	1813680-2	 3 v. ;	520: 0/1	591: 0/1	594: 0/1	595: 0/2	
1178	1815738	 iv, 235 p. ;					
1179	1816853	 2 v.	520: 0/5		594: 0/3	595: 0/4	656: 0/1
1180	1818524	 [16], 1-96, 85-260 p. ;	520: 0/3		594: 0/2	595: 0/1	
1181	1818538	 [8], 279, [1] p. ;	520: 0/2			595: 0/1	656: 0/1
1182	1819612	 [4], 439, [5] p.:	520: 0/2			595: 0/1	656: 0/1
1183	189377	 2 v. ;					
1184	191125	 iii-xii, 320, [8] p.	520: 0/3		594: 0/3	595: 0/2	
1185	191356	 252 p. ;				595: 0/5	
1186	191423-1	 2 v. ;					
1187	191423-2	 2 v. ;					
1188	191504-2	 [4], 188 p. ;	520: 0/1			595: 0/2	
1189	191504	 [4], 188 p. ;	520: 0/1		594: 0/1	595: 0/1	
1190	191505-1	 [4], 188 p.	520: 0/2		594: 0/2	595: 0/3	
1191	191505-2	 [4], 188 p.	520: 0/2		594: 0/2	595: 0/3	
1192	192859	 2 v. ;				595: 0/1	
1193	192863	 2 v. ;					
1194	193273	 xii, 166, [2] p. (the last leaf blank) ;	520: 0/1	591: 0/1		595: 0/1	
1195	193280	 2 v. ;	520: 3/4			595: 1/2	
1196	193355	 4 v. ;		591: 0/2			
1197	193386	 2 v. ;					
1198	193485-1	 xiii, [3], 44, [4] p. (the last leaf blank) ;	520: 0/5		594: 0/1		
1199	193485-2	 xiii, [3], 44, [4] p. (the last leaf blank) ;	520: 0/5		594: 0/1		
1200	193485_3	 xiii, [3], 44, [4] p. (the last leaf blank) ;	520: 0/5			595: 0/1	
1201	193494	 2 v. ;					
1202	193580-1	 4 v. ;					
1203	194294	 xviii, [19]-230, [10] p. ;	520: 0/2	591: 0/1		595: 0/2	656: 0/1
1204	194528	 2 v. ;		591: 0/1			
1205	194769	 2 v. ;					
1206	194812	 2 v. :					
1207	194813	 2 v. :					
1208	195787	 [12], 228 p. ;				595: 1/2	
1209	196104	 xii, 245, [1] p. (the last page blank) ;	520: 0/1			595: 0/1	
1210	196219-1	 4 v. ;					
1211	196219-2	 4 v. ;					
1212	196549	 [5], 4-274, [2] p. (the last leaf blank) ;				595: 0/4	
1213	196603-2	 2 v. ;					
1214	196603	 2 v. ;					
1215	196688	 3 v. ;					
1216	196689	 4 v. ;					
1217	196691	 6 v. ;					
1218	1967107	 2 v. ;					
1219	196864	 2 v. ;				595: 1/2	656: 0/1
1220	196868	 2 v. ;					
1221	196998	 [4], 169, [1] p. (the last page blank) ;				595: 0/1	
1222	197021	 2 v. ;					
1223	197053	 [4], 240 p. ;					
1224	197114	 252 p. ;				595: 0/3	
1225	197294-1	 2 v. ;					
1226	197294-2	 2 v. ;			594: 0/1	595: 0/2	
1227	197297-1	 xii, 263, [1] p. (last page blank), [2] leaves of plates :	520: 0/3			595: 0/2	
1228	197400	 vi, [1], xii-xv, [1], 227, [1] p., [2] leaves of plates :	520: 0/3	591: 0/1	594: 0/1	595: 0/5	
1229	197402	 2 v. ;					
1230	197903	 xxii, [2], 152 p., [1] leaf of plates :	520: 0/4	591: 0/1	594: 0/1	595: 0/5	656: 0/1
1231	197904	 2 v. :					
1232	198171	 xii, 237, [3] p. (the last 3 pages blank) ;	520: 0/1	591: 0/1		595: 0/1	
1233	198261	 2 v. ;					
1234	1986497	 2 v. ;					
1235	198706	 301, [3] p. ;	520: 0/1			595: 0/2	656: 0/1
1236	198707	 2 v. ;					
1237	198847	 4 v. ;					
1238	198860	 xii, 240 p., [1] leaf of plates :	520: 0/3	591: 0/1	594: 0/1	595: 0/1	
1239	198912	 2 v. ;					
1240	198938	 2 v. ;					
1241	198941	 2 v. ;			594: 0/1		
1242	198960	 [2], vi, [1], 10-119, [1] p. (the last page blank), [1] leaf of plates :	520: 0/2			595: 0/1	
1243	199030	 2 v. ;	520: 0/3			595: 0/1	
1244	199111	 [4], 272 p. ;					
1245	199214-1	 [2], 262 p., [1] leaf of plates :	520: 0/1		594: 0/1	595: 0/6	
1246	199451	 vi, [2], 206, [2] p. (the last leaf blank) ;	520: 0/4	591: 0/4		595: 0/1	
1247	199564	 2 v. ;					
1248	199576-2	 [4], 303, [5] p. ;			594: 0/1		656: 0/4
1249	199580	 2 v. ;				595: 0/1	
1250	200185	 2 v. ;					
1251	207938	 [8], vii, [2], 10-252, [4] p. ;	520: 0/2	591: 0/1	594: 0/1	595: 0/2	656: 0/1
1252	218047	 4 v. ;					
1253	247080	 [2], xi, [2], 8-204 p., [3] leaves of plates :	520: 0/5	591: 0/1		595: 0/2	
1254	247652	 iv, [4], 259, [1] p., [1] leaf of plates :	520: 0/3				656: 0/1
1255	253193	 xvi, 197, [3] p.	520: 0/2		594: 0/2	595: 0/3	656: 0/1
1256	2591056	 [6], 110, [10] p., [1] leaf of plates :	520: 0/1	591: 0/2		595: 0/4	656: 0/1
1257	263842_1	 2 v. :					
1258	265180	 2 v. :					
1259	267389	 [8], 224 p. ;	520: 0/3			595: 0/2	
1260	268576	 2 v. ;					
1261	272993	 [12], 355, [1] p., [7] leaves of plates :	520: 0/4		594: 0/1	595: 0/2	656: 0/1
1262	301938	 [12], 172, 142 p., [1] leaf of plates :	520: 0/2			595: 0/1	656: 0/1
1263	3033334	 3 v. ;	520: 0/1		594: 0/2	595: 0/3	
1264	3057101	 47, [1] p. ;	520: 0/2				656: 0/1
1265	3057297	 24 p. ;	520: 0/1				656: 0/1
1266	3063545	 [2], 219, [5] p. :	520: 0/7	591: 0/1		595: 0/4	
1267	3067950	 16 p. ;	520: 0/3			595: 0/3	
1268	3084387	 xvii, [1], 190 p., [8] leaves of plates :	520: 0/12	591: 0/3	594: 0/1	595: 0/1	656: 0/1
1269	3084453	 lxix, [1], 286 p., [8] leaves of plates :	520: 0/12	591: 0/3			656: 0/1
1270	3133906	 2 v. ;					
1271	3133961	 2 v. :					
1272	336244	 2 v. ;					
1273	3387037	 4 v. ;	520: 8/9	591: 0/2	594: 0/1	595: 0/1	
1274	3449865	 2 v.					
1275	3451937	 2 v. :					
1276	3452831-1	 4 v. ;					
1277	3452831-2	 4 v. ;					
1278	3477271	 [2], ii, 116 p. :	520: 0/2	591: 0/1		595: 0/2	
1279	3483391	 [2], 158 p., [6] leaves of plates :				595: 0/1	
1280	3488547	 [10], 179, [1] p., [1] leaf of plates	520: 0/2	591: 0/1			656: 0/2
1281	3488551	 [6], iv, 119, [3], 30, [6] p. :	520: 0/5				656: 0/1
1282	353932	 xxviii, 316 p.	520: 0/3		594: 0/1	595: 0/5	
1283	3765250	 8 v. :			594: 0/1	595: 3/4	
1284	3765321	 [2], lxvi, 256 p. ;	520: 0/5				
1285	3767199	 4 v. :					
1286	3769203	 [24], 470 [i.e. 472] p. ;	520: 0/4				656: 0/1
1287	3887499	 [2], 107, [3] p. ;		591: 0/1		595: 0/6	656: 0/1
1288	4497805	 2 v. ;					
1289	5464858	 24 p. ;	520: 0/1				656: 0/1
1290	6393920	 iv, 226, [2] pages, [1] leaf of plates :	520: 0/2		594: 0/1	595: 0/2	656: 0/1
1291	66277	 viii, [1], 10-240 p. ;					
1292	73133	 [4], iii, [1], 144 p., [2] leaves of plates :	520: 0/1	591: 0/1		595: 0/2	
1293	88377-1	 2 v. :					
1294	88377-2	 2 v. :			594: 0/1		
1295	88838	 2 v. :					
1296	991655	 3 v. ;					
1297	1005225	 2 v. :	520: 0/4		594: 0/1	595: 0/3	656: 0/2
1298	1236	 [4], 115, [1] p. :	520: 0/1			595: 0/1	656: 0/1
1299	1523425	 8 v., plates :				595: 1/2	
1300	1523447	 2 leaves, [8], 104 p. ;	520: 0/7			595: 0/4	
1301	1540890	 [72], 508 p., [1] leaf of plates :	520: 0/8				
1302	1707448	 2 v. in 1 ([2], xiii, [27], 228, [10], 232, [8]p.) ;					
1303	1775702_1	 4 v. :					
1304	1791946	 [6], vi, xvi, [2], 169, [7] p.	520: 0/5		594: 0/1	595: 0/2	656: 0/2
1305	1801660	 [8], 56 p. ;	520: 0/2	591: 0/1			
1306	1801799	 viii, 46 p. ;	520: 0/1	591: 0/1			
1307	1802362	 2 v. (642 p.) ;					
1308	1802991	 [4], 228 p. ;	520: 0/1		594: 0/2	595: 0/1	
1309	1808697	 2 v. in 1 ([24], 119, 142 p.) ;					
1310	1808698	 2 v. :					
1311	1817470	 vi, 254, [4] p. ;	520: 0/2	591: 0/1	594: 0/1	595: 0/4	656: 0/2
1312	181766	 2 v. :					
1313	1818165	 [8], 304, 12 p. :	520: 0/1	591: 0/1		595: 0/2	656: 0/1
1314	1819599	 274 p. ;	520: 0/1			595: 0/3	
1315	191049	 2 v. ;					
1316	192415	 2 v. :	520: 3/4				
1317	193381	 2 v. ;					
1318	193580-2	 4 v. ;					
1319	194937	 [8], 327, [1] p. ;	520: 0/3	591: 0/1		595: 0/5	656: 0/1
1320	195421	 2 v. ;	520: 1/2			595: 0/3	
1321	195428	 2 v. ;					
1322	196208	 2 v. ;	520: 0/4		594: 0/2	595: 0/2	
1323	196532	 [4], 368 p. ;				595: 0/3	
1324	196684	 3 v. ;					
1325	196687	 5 v. ;				595: 0/2	
1326	196600-1	 2 v. ;					
1327	197280	 2 v. ;			594: 0/1		
1328	198546	 2 v. ;					
1329	199032	 [4], 248 p. ;				595: 0/2	
1330	199035	 2 v. ;					
1331	199115	 [4], 96 p. ;				595: 0/1	
1332	199118	 [22], liv, 132 p. ;	520: 0/4	591: 0/2		595: 0/2	
1333	199214-2	 [2], 262 p., [1] leaf of plates :	520: 0/1		594: 0/1	595: 0/2	
1334	199454	 [4], 168 p. ;	520: 0/1		594: 0/1	595: 0/8	
1335	199559	 19, [1] p. (the last page blank) ;	520: 0/1			595: 0/1	
1336	200026	 2 v. ;					
1337	202353	 [16], 3-32, 3-40, 3-40, 3-40, 3-40, 3-32, 25-32, 32, 41-78, 91-128, 131-168, 171-208, 211-248 p. ;	520: 0/2			595: 0/6	
1338	231488	 xii, 396 p.	520: 0/2			595: 0/3	
1339	2360719	 [2], iv, [2], 5-284 p., [8] leaves of plates :	520: 0/2			595: 0/2	656: 0/1
1340	196600-2	 2 v. ;					
1341	245177	 xxii, 302 p. ;	520: 0/4		594: 0/2	595: 0/4	
1342	253936	 [4], 20 p. ;	520: 0/2	591: 0/1		595: 0/1	
1343	261889	 3 v. ;					
1344	264043	 [4], 278, [2] p. ;	520: 0/2		594: 0/1	595: 0/4	656: 0/1
1345	267660	 xii, 402, [2] p. ;	520: 0/3		594: 0/1	595: 0/3	656: 0/1
1346	268589	 [16], 347, [5] p. ;	520: 0/3			595: 0/2	656: 0/1
1347	276154	 2 v. in 1 ([4], 222 [i.e. 228]; [4], 156 p.) ;	520: 0/2	591: 0/1		595: 0/2	
1348	279045	 2 v. (advertisements at end of v. 2) ;					
1349	280044	 [2], 310, [4] p. (last page blank), [1] leaf of plates :	520: 0/3	591: 0/1	594: 0/1	595: 0/3	
1350	280894	 37, [1] p. (last page blank) ;	520: 0/1	591: 0/1			
1351	280895	 [2], 37, [1] p. (last page blank) ;	520: 0/1	591: 0/1			
1352	289545	 2 p.  ., 382 p.	520: 0/1			595: 0/7	
1353	289719-1	 [16], 511, [1] p. :	520: 0/4			595: 0/1	
1354	295350	 5 pts. in 2 v. (pts. 1-3: 465 p.; pts. 4-5: p. 351-700) ;					
1355	307856	 4 p.  ., 168 p.	520: 0/1				
1356	311033	 437 p.	520: 0/4			595: 0/2	656: 0/2
1357	311239	 [8], 560 p., [3] leaves of plates :	520: 0/3	591: 0/2		595: 0/7	
1358	314755	 [4], 282, [2] p. ;	520: 0/1				656: 0/1
1359	314839	 [4], 197(i.e. 199),175,[1],78,[2] p.	520: 0/2			595: 0/1	656: 0/1
1360	3445936	 [2], 206 p. ;	520: 0/1			595: 0/3	
1361	3446410	 [8], 352 p. ;	520: 0/4			595: 0/2	
1362	3448398	 xvi, 213, [13], 196, [2] p., [22] leaves of plates :	520: 0/6	591: 0/1	594: 0/2	595: 0/1	656: 0/1
1363	3450674	 [2], xxv, [1], 165, [3] p. ;	520: 0/3	591: 0/2	594: 0/2	595: 0/2	656: 0/1
1364	3451010	 2 v. ;					
1365	3451191	 [12], 143, [1] p. ;	520: 0/1			595: 0/8	
1366	3488499	 [8],, 205, [1] p., [1] leaf of plates :	520: 0/3	591: 0/1	594: 0/2		656: 0/1
1367	3490269	 2 v. :	520: 0/2	591: 0/1			
1368	3765209	 5 v. :					
1369	3765310	 5 v. :					
1370	3766195	 2 v. in 1. ;				595: 0/4	
1371	3768213	 2 v. in 1 ([32], 237, [1] ; [2], 287, [1] p., [1] leaf of plates) :	520: 0/6		594: 0/1		
1372	3768559	 xiv, 414 p., [3] leaves of plates :	520: 0/3	591: 0/8			
1373	3859265	 2 v. ;	520: 0/1			595: 0/2	656: 0/1
1374	3866527-1	 [2], vi, ix-xxii, [2], 487, [1] p. ;	520: 3/4			595: 0/2	656: 0/2
1375	3866527-2	 [2], vi, ix-xxii, [2], 487, [1] p. ;	520: 3/4		594: 0/1	595: 0/5	656: 0/2
1376	3955111	 [6], 185, [1] p. :	520: 0/1			595: 0/1	656: 0/1
1377	4008200	 vi, 254, [4] p. ;	520: 0/3	591: 0/1		595: 0/3	656: 0/1
1378	4106228	 [16], 215, [1], 24 p. ;	520: 0/2	591: 0/1		595: 0/3	
1379	4158597	 2 v. ; 254	520: 0/3			595: 0/3	
1380	4499929	 116 p. ;	520: 0/3			595: 0/4	
1381	455115	 2 v.					
1382	4756565	 4 v. :					
1383	55310	 [4], 75, [1] p. ;	520: 0/2			595: 0/2	
1384	6333789	 [10], liv, 464 p. ;	520: 0/2			595: 0/4	656: 0/1
1385	170630	 [10], 374 p., [1] leaf of plates :	520: 0/2			595: 0/1	
1386	1802270	 [4], 159, 170-199 [i.e. 201], 100-102 [i.e. 120] p. ;	520: 0/1		594: 0/1		
1387	1808071	 [2], 138, [2] p. ;		591: 0/1			656: 0/1
1388	1808112	 [4], 74, [2] p. ;		591: 0/1			656: 0/2
1389	193800	 [4], 364, [4] p., [1] leaf of plates :	520: 0/2		594: 0/1	595: 0/1	656: 0/1
1390	194383	 xiii, [1], 424 p. ;	520: 0/1			595: 0/1	
1391	254565	 2 pts. in 1 v.				595: 0/3	
1392	264652	 168 p. :	520: 0/4			595: 0/2	
1393	277617	 2 v. ;					
1394	280901	 [4], 40 p. ;		591: 0/1			
1395	289811	 xvi, 340, [4] p.	520: 0/4		594: 0/2	595: 0/1	
1396	296576	 [4], iv, 120 p. :	520: 0/2		594: 0/1	595: 0/3	
1397	986563-2	 2 v. :					
1398	991680	 3 v. ;	520: 0/3			595: 0/2	
1399	102839	 2 v. :					
1400	106811-1	 2 v. ;					
1401	107682	 iv, 248 p. ;				595: 0/2	
1402	1295841	 [4], 225 p. ;	520: 0/1		594: 0/1		
1403	3980197	 262 p., [5] leaves of plates :	520: 0/3	591: 0/1			
1404	145817	 [12], 33, [7+], 548 p., [2] leaves of plates :	520: 0/2			595: 0/1	
1405	148307	 2 v. ;					
1406	157471	 2 v. ;					
1407	157475	 xix, [5], 216 p. ;	520: 0/5	591: 0/1		595: 0/2	
1408	157778	 3 v. ;					
1409	158787	 2 v. (232 p.) ;				595: 0/6	
1410	158810	 135, [1] p. ;	520: 0/3	591: 0/1	594: 0/1	595: 0/1	
1411	158817	 2 v. ;			594: 0/1	595: 0/1	
1412	161843	 [2], 255, [1] p. (the last page blank) ;				595: 1/4	
1413	161978	 iv, [5]-141, [1] p. (last page blank), 4 leaves of plates :	520: 0/1			595: 0/1	
1414	161980	 2 v. ;					
1415	162468	 4 v. :				595: 1/2	
1416	162472	 viii, 175, [1] p. ;	520: 0/1	591: 0/1		595: 0/7	656: 0/1
1417	162474	 2 v. ;					
1418	162481	 94 p. ;	520: 0/2		594: 0/2		
1419	162682	 vi, 241, [1] p. (last page blank), [1] leaf of plates :	520: 0/2	591: 0/1		595: 0/6	
1420	164000	 2 v. :					
1421	164383	 iv, 5-327, [13] p., 24 leaves of plates (1 folded) :	520: 0/7		594: 0/1		
1422	1688620	 [4], 220, [4] p. ;	520: 0/1				656: 0/1
1423	1799929	 2 v. ;					
1424	1800446-1	 2 v. ;					
1425	1808057	 4 v. :					
1426	1839540	 [4], 60 p. ;	520: 0/2			595: 0/1	
1427	187817-1	 250, [2] p., [2] leaves of plates :	520: 0/5	591: 0/3		595: 0/2	656: 0/1
1428	187817-2	 250, [2] p., [2] leaves of plates :	520: 0/5	591: 0/5	594: 0/2	595: 0/4	656: 0/1
1429	1999542	 2 v. ([12], 29, [11], 550, [16], 266 p., [2] leaves of plates) :	520: 5/6			595: 0/1	
1430	214829	 226 p., 6 leaves of plates :				595: 0/1	
1431	245269	 [6], viii, 47, [1], 16 p., [1] folded leaf of plates :	520: 0/4				
1432	245278	 4 v. :					
1433	247574	 xii, 285, [3] p., [1] leaf of plates :	520: 0/2	591: 0/2		595: 0/1	656: 0/1
1434	253712-1	 [4], 356 p. ;	520: 0/3	591: 0/1	594: 0/1	595: 0/1	656: 0/1
1435	253869	 2 v. ;					
1436	264431	 [4], 391, [1] p. (last page blank) ;	520: 0/1				
1437	267308	 [18], 340 p. ;	520: 0/10	591: 0/3		595: 0/2	
1438	268225	 [2], 166 p. ;	520: 0/3	591: 0/1		595: 0/3	
1439	269637	 [10], 101, [1] p. ;	520: 0/2			595: 0/3	656: 0/2
1440	274006-1	 2 v. :					
1441	274006	 2 v. :					
1442	298043	 2 v., plates :					
1443	302876	 2 v. in 1 ;	520: 0/1				
1444	3064113	 iv, [13]-448 [i.e. 248] p., [1] leaf of plates :	520: 0/2	591: 0/1		595: 0/2	656: 0/2
1445	3146725	 xx, 334 p. ;	520: 0/7			595: 0/2	
1446	33967	 2 v. :					
1447	3466800	 [4], 212 p., [1] leaf of plates :	520: 0/3				
1448	3482651	 4 v. in 1 (364 [i.e. 634] p., [15] leaves of plates) :	520: 0/8			595: 0/1	
1449	348412	 8 v. :					
1450	349453	 2 v.					
1451	3766789	 3 v. ;	520: 0/2		594: 11/12		
1452	3959310	 179, [1] p., [4] leaves of plates :	520: 0/2		594: 0/1		
1453	3979903	 53, [1] p., [2] leaves of plates :	520: 0/1		594: 0/1		
1454	3980016	 iv, 299 p., [6] leaves of plates :	520: 0/1	591: 0/2	594: 0/1		
1455	3980153	 iv, [1], 6-35, [1] p. (the last page blank), [2] leaves of plates :	520: 0/2	591: 0/1	594: 0/1		
1456	3980160	 90 p., [2] leaves of plates :	520: 0/1	591: 0/1			
1457	3980210	 41 p., [1] leaf of plates :	520: 0/3	591: 0/1			
1458	3980224	 145, [1] p., [4] leaves of plates :	520: 0/3				
1459	3980233	 235, [1] p., [6] leaves of plates :	520: 0/3			595: 0/1	
1460	3980240	 491, [1] p., [11] leaves of plates :	520: 0/1	591: 0/1			
1461	4732386	 2 v. in 1 (xii, 228 p.) :			594: 0/1	595: 0/1	
1462	4742076	 2 v. in 1 ;					656: 0/1
1463	4805340	 414, [2] p. ;	520: 0/2				
1464	4806147	 [2], vi, 34 p. ;	520: 0/1	591: 0/1		595: 0/1	
1465	4807327	 16 p. ;				595: 0/1	
1466	54578	 [8], [137]-285, [3] p. ;	520: 0/1	591: 0/1		595: 0/1	656: 0/2
1467	590004	 3 v. :					
1468	593247	 2 v. :					
1469	593702	 [8], 323, [1] p. ;	520: 0/4	591: 0/1		595: 0/5	
1470	60022	 iv, 364 p. ;	520: 0/2	591: 0/1		595: 0/3	
1471	600631	 xii, 203, [1] p. ;	520: 0/2		594: 0/2	595: 0/1	
1472	87232-1	 2 v. ;					
1473	87549	 vii, [1], 334 p.	520: 0/3			595: 0/3	
1474	88719	 v, [1], 121 p. ;	520: 0/1				
1475	88846	 5 v. ;					
1476	89387	 4 v. ;					
1477	89525	 viii, 241, [1] p. ;	520: 0/3		594: 0/3	595: 0/3	
1478	101037	 [2], xi, [1], 276 p. ;					
1479	101097	 2 v. :					
1480	101912	 3 v. ([4], 320 p.) ;					
1481	103048	 5 v. ;					
1482	104728	 iv, 236 p. ;	520: 0/1				
1483	105886	 3 v. ;					
1484	105991	 5 v. ;					
1485	106698	 2 v. ;	520: 0/3				
1486	106876	 viii, 279, [1] p., [1] leaf of plates :	520: 0/2		594: 0/2		656: 0/1
1487	107487	 vii, [1], 9-287, [1] p. (the last page blank) ;	520: 0/1				
1488	107488	 2 v. ;					
1489	107502	 172 p., [4] leaves of plates :	520: 0/1			595: 0/1	
1490	107503	 vi, 278 p. ;	520: 0/2	591: 0/1	594: 0/3		
1491	107688	 [2], 309, [1] p. (the last page blank) ;		591: 0/1	594: 0/1	595: 0/1	
1492	107697	 vii, [17], 215, [1] p. (the last page blank) ;	520: 0/7			595: 0/4	
1493	107708	 xvi, 306 p. ;	520: 0/5	591: 0/1		595: 0/2	
1494	107720	 [4], 236 p. ;			594: 0/2	595: 0/1	
1495	1337190	 263 p. ;	520: 0/1		594: 0/1	595: 0/2	
1496	1361816	 2 v. :					
1497	1361817	 2 v. ;					
1498	156255	 3 v. ;					
1499	161049-1	 10 v. :					
1500	162471	 2 v. ;					
1501	162476	 2 v. ;				595: 1/4	
1502	164275	 2 v. ;					
1503	164371	 iv, 133, [5], 148 p. ;			594: 0/1	595: 0/1	
1504	1724557	 2 v. ;				595: 0/2	
1505	1740351	 2 v. ;					
1506	1751561	 vi, [2], 296 p. ;	520: 0/5	591: 0/2		595: 0/1	
1507	1782313	 xiv, [2], 536 p. ;	520: 0/3		594: 0/1	595: 0/1	
1508	1783632	 2 v. ;					
1509	1786548	 276 p. ;	520: 0/1			595: 0/1	
1510	1798495	 304 p. ;			594: 0/1	595: 0/1	
1511	1799321	 [2], 280 p. ;		591: 0/1		595: 0/2	
1512	1800446-2	 2 v. ;					
1513	1805125	 2 v. ;		591: 0/1			
1514	194546	 173, [3] p. ;			594: 0/1	595: 0/1	
1515	195147	 83, [1] p. (the last page blank), 2 leaves of plates :	520: 0/2			595: 0/2	
1516	215577	 235, [1] p. (last page blank), 5 leaves of plates :					
1517	2427580	 lvi, 93, [1] p. ;	520: 0/4	591: 0/1		595: 0/1	
1518	3573558	 36 p. :					
1519	275729	 162, [6] p. :	520: 0/2	591: 0/1		595: 0/2	
1520	289349	 x, [iii]-xlii, [43]-219, [5] p. :	520: 0/7		594: 0/2	595: 0/1	
1521	3454989	 127 p. ;			594: 0/1	595: 0/1	
1522	3455066	 60 p. ;			594: 0/1	595: 0/1	
1523	3455155	 106, [2] p. ;		591: 0/1	594: 0/1	595: 0/1	656: 0/1
1524	3455357	 vi, [1], 8-304 p. ;	520: 0/4	591: 0/1	594: 0/1	595: 0/1	
1525	3455848	 150 p., [1] leaf of plates :	520: 0/1	591: 0/1	594: 0/1	595: 0/2	
1526	3456688	 2 v. ;					
1527	3457680	 2 v. ;					
1528	3459911	 2 v. (249, [1]; [3], 256-540 p.), [2] leaves of plates :					
1529	3464706	 2 v. ;					
1530	3466573	 [5], 14-159, [1] p. ;	520: 0/3		594: 0/1	595: 0/2	656: 0/1
1531	3468177	 2 v. ;					
1532	3469522	 iv, [1], 6-188 p. ;	520: 0/1	591: 0/1	594: 0/1		
1533	3469776	 2 v. ;					
1534	3469781	 2 v. ;					
1535	3469872	 167, [1] p. ;	520: 0/1		594: 0/1		
1536	5911017	 2 v. ;	520: 3/4			595: 0/1	
1537	3470604	 iv, [1], 6-230, [2] p. ;	520: 0/2	591: 0/2	594: 0/1	595: 0/1	
1538	3471348	 2 v. ;					
1539	3471418	 2 v. ;					
1540	3471487	 xx, [1], 22-276 p. ;	520: 0/4			595: 0/1	
1541	3478066	 2 v. ;					
1542	3478155	 viii, [1], 6-277, [1] p. ;	520: 0/4	591: 0/1	594: 0/1	595: 0/1	
1543	3478219	 2 v. ;					
1544	3478569	 248 p., [1] leaf of plates :	520: 0/5		594: 0/2	595: 0/2	
1545	3478620	 iv, [1], 6-264 p. ;	520: 0/3	591: 0/1			
1546	3480400	 xii, [1], 14-162 [i.e., 164] p. ;	520: 0/2			595: 0/1	
1547	3500094	 16 p. ;					656: 0/2
1548	3570636-1	 54 p. :		591: 0/1			
1549	3570636-2	 54 p. :		591: 0/1			
