id	author name	title catalog	pub date
440413	Lennox, Charlotte	The female Quixote; or, the adventures of Arabella.	1752
440414	Lennox, Charlotte	The female quixote Or, the adventures of arabella. In two volumes	1752
440415	Aunillon, Pierre-Charles-Fabiot	The force of education. Illustrated in the memoirs of Mademoiselle de St. Eugene, and the Baron de Cromstad. Translated from the French of Monsieur de V-----.	1751
440418			1759
440422	Chetwood, W. R	The voyages and adventures of Capt. Robert Boyle ... : to which is added, The voyage and shipwreck of Richard Castelman, gent. with a description of Pennsylvania [!] and Philadelphia.	1772
440426	Leaf, Jeremy	Worldly Compliances.	1752
440427	Mozeen, Thomas,	Young Scarron.	1752
1170822		Memoirs of Lydia Tongue-pad and Juliana Clack-it.	1760
147525-1	Brooke, Henry	The fool of quality, or, The history of Henry, Earl of Moreland / by Mr. Brooke.	1767
147525-2	Brooke, Henry	The fool of quality, or, The history of Henry, Earl of Moreland / by Mr. Brooke.	1767
150692		Margaretta, countess of Rainsford. A sentimental novel ...	1769
1523438	Aulnoy	The memoirs of the court of Scotland, or, The history of the Earl of Douglas ; with, The secret history of Mackbeth, King of Scotland / written by the author of The ladies travels into Spain ... to which is added, The art of love, or, The amours of Count Schlick ... written in Latin by Pope Pius the II.	1711
1532730	Scarron	The whole comical works of Monsr. Scarron : Containing I. His Comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters, etc / translated by Mr. Tho. Brown, Mr. Savage, and others.	1700
155079-1	Scott, Sarah	A description of Millenium hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels.	1764
155079-2	Scott, Sarah	A description of Millenium hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels.	1764
155707	Tooke, William	The loves of Othniel and Achsah. Tr. from the Chaldee.	1769
156893	Sterne, Laurence	A sentimental journey through France and Italy / by Mr. Yorick [i.e. Laurence Sterne]	1768
157119	Sterne, Laurence	A sentimental journey through France and Italy. By Mr. Yorick [pseud.].	1768
1623886	Creichton, John	The memoirs of Capt. John Creichton : from his own materials / drawn up and digested by Jonathan Swift ...	1768
179309	Berington, Simon	The adventures of Sig. Gaudentio di Lucca : being the substance of his examination before the fathers of the Inquisition at Bologna in Italy : giving an account of an unknown country in the midst of the deserts of Africa, the origin and antiquity of the people, their religion, customs and laws : copied from the original manuscript in St. Mark\\\'s Library at Venice : with critical notes of the learned Signor Rhedi : to which is prefixed a letter of the secretary of the Inquisition shewing the reasons of Signor Gaudentio\\\'s being apprehended and the manner of it : translated from the Italian.	1763
179521-1	Scott, Sarah	The history of Sir George Ellison : in two volumes.	1766
179521-2	Scott, Sarah	The history of Sir George Ellison : in two volumes.	1766
1797874	Gunning	The cottage : a novel in a series of letters / by Miss Minifie.	1769
1798963	InaÃÑyat AllaÃÑh	Tales / translated from the Persian of Inatulla of Delhi ...	1768
1799320	Paterson, Samuel	Another traveller! or, Cursory remarks and tritical observations made upon a journey through part of the Netherlands in the latter end of the year 1766 / by Coriat junior.	1767
1799322	J. N	The history of Lady Louisa Stroud, and the honourable Miss Caroline Stretton.	1764
1799792		The Spanish politician, or, Some account of the management of Cardinal Alberoni : done out of French.	1718
1801901		The bonze, or Chinese anchorite : an oriental epic novel / translated from the Mandarin language of Hoamchi-vam [pseud.] a Tattatian proselite, by Monsr. D\\\'Alenzon [pseud].	1769
1802107		Did you ever see such damned stuff? Or, so-much-the-better. A story without head or tail, wit or humor.	1760
1802363		The secret history of the Prince of the Nazarenes and two turks : to which is added The fatal amour between a beautiful lady and a young nobleman.	1719
1807023	Barker, Jane	The lining of the patch-work screen : design\\\'d for the farther entertainment of the ladies / by Mrs. Jane Barker.	1726
1807217	Person of quality	The Brothers, or, Treachery punish\\\'d : interspers\\\'d with : I. The adventures of Don Alvarez ; II. The adventures of Don Lorenzo ; III. Cupid and Bacchus, a dramatic entertainment ; and, IV. The adventures of Mariana, sister to Don Alvarez / written by a person of quality.	1730
1808066	Haywood, Eliza Fowler	The secret history of the present intrigues of the court of Caramania.	1727
1808700		The ladies tales : exemplified in the vertues and vices of the quality, with reflections.	1714
1813449		A pacquet from Will\\\'s, or, A new collection of original letters on several subjects : containing pleasant memoirs, intrigues and adventures that lately hapned at London, Hampton Court, Tunbridge, Epsom, North Hall and the Bath : with several satyrical characters, both of ladies and gentlemen, in prose and verse : with original letters by King Charles II and the late Q. of Sweden / written and collected by several hands.	1701
1813680-1	Young lady	The prude : a novel / by a young lady.	1724
1813680-2	Young lady	The prude : a novel / by a young lady.	1724
1815738		The unexpected wedding : in a series of letters.	1768
1816853	Gwinnett, Richard	Pylades and Corinna: or, Memoirs of the lives, amours, and writings of Richard Gwinnett, esq.; of Great Shurdington in Gloucestershire; and Mrs. Elizabeth Thomas, junr., of Great Russel street, Bloomsbury. Containing, the letters and other miscellaneous pieces, in prose and verse, which passed between them during a courtship of above sixteen years. Faithfully published from their original manuscripts. Attested by Sir Edward Northey, knight. To which is prefixed, The life of Corrina. Written by her self.	1731
1818524	Montesquieu, Charles de Secondat	Persian letters Translated by Mr. Ozell.	1731
1818538	Lussan, Marguerite de	The life of the Countess de Gondez / written by her own hand in French and dedicated to the Princess de la Roche-sur-yon, and now faithfully translated into English by Mrs. P. Aubin.	1729
1819612	Ward, Edward	The London-spy compleat in eighteen parts : the first volume of the authors writings.	1706
189377	Shebbeare, John	Matrimony : a novel, containing a series of interesting adventures : in two volumes.	1766
191125	Lyttelton, George Lyttelton	Dialogues of the dead.	1760
191356	Riccoboni, Marie Jeanne	Letters from Juliet Lady Catesby to her friend, Lady Henrietta Campley : translated from the French.	1760
191423-1		The Auction : a modern novel : in two volumes.	1760
191423-2		The Auction : a modern novel : in two volumes.	1760
191504-2	Ferguson, Adam	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, Esq.	1761
191504	Ferguson, Adam	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, Esq.	1761
191505-1	Ferguson, Adam	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	1761
191505-2	Ferguson, Adam	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	1761
192859	Hawkesworth, John	Almoran and Hamet : an oriental tale in two volumes.	1761
192863	Hawkesworth, John	Almoran and Hamet : an oriental tale, in two volumes.	1761
193273		The Adventures of a black coat : containing a series of remarkable occurrences and entertaining incidents that it was a witness to in its peregrinations through the cities of London and Westminster in company with variety of characters / related by itself.	1760
193280	Fielding, Sarah	The adventures of David Simple : containing an account of his travels through the cities of London and Westminster, in search of a real friend / by a lady : in two volumes.	1761
193355	Johnstone, Charles	Chrysal, or, The adventures of a guinea : wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal / by an adept.	1767
193386		The History of Frederick the forsaken : interspersed with anecdotes relative to several personages of rank and fashion in this metropolis : in two volumes.	1761
193485-1	Colman, George	Polly Honeycombe : a dramatick novel of one act, as it is now acted at the Theatre-Royal in Drury-Lane.	1760
193485-2	Colman, George	Polly Honeycombe : a dramatick novel of one act, as it is now acted at the Theatre-Royal in Drury-Lane.	1760
193485_3	Colman, George	Polly Honeycombe : a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	1760
193494	Smollett, Tobias George	The adventures of Sir Launcelot Greaves / by the author of Roderick Random : in two volumes.	1762
193580-1	Gunning	The histories of Lady Frances S---- and Lady Caroline S---- / written by the Miss Minifies ...	1763
194294		The Adventures of Sylvia Hughes / written by herself.	1761
194528	Smollett, Tobias George	Travels through France and Italy. Containing observations on character, customs, religion, government, police, commerce, arts, and antiquities. With a particular description of the town, territory, and climate of Nice. To which is added, a register of the weather, kept during a residence of eighteen months in that city. By T. Smollett.	1766
194769		The Wanderer, or Memoirs of Charles Searle, Esq; : containing his adventures by sea and land, with many remarkable characters and interesting situations in real life and a variety of surprizing incidents : in two volumes.	1766
194812	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby\\\'s letters.	1765
194813	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby\\\'s letters.	1764
195787		The Parasite : vol. I.-[vol. II.]	1765
196104		Sophronia, or Letters to the ladies.	1761
196219-1	Brooke, Frances	The history of Emily Montague : in four volumes / by the author of Lady Julia Mandeville.	1769
196219-2	Brooke, Frances	The history of Emily Montague : in four volumes / by the author of Lady Julia Mandeville.	1769
196549	Cleland, John	The surprises of love : exemplified in the romance of a day, or An adventure in Greenwich-Park, last Easter. The romance of a night, or A Covent-Garden-adventure.	1765
196603-2	Woodfin	The discovery, or Memoirs of Miss Marianne Middleton / by Mrs. Woodfin ... : in two volumes.	1764
196603	Woodfin	The discovery, or Memoirs of Miss Marianne Middleton / by Mrs. Woodfin ... : in two volumes.	1764
196688		The Perplexed lovers, or The history of Sir Edward Balchen, Bart. in three volumes.	1768
196689	Pennington, Sarah	Letters on different subjects : in four volumes : amongst which are interspers\\\'d the adventures of Alphonso after the destruction of Lisbon by the author of The unfortunate mother\\\'s advice to her absent daughters.	1766
196691	Griffith, Richard	A series of genuine letters between Henry and Frances.	1767
1967107		Memoirs of the Chevalier Pierpoint.	1763
196864	A Lady	The history of Miss Pittborough : in a series of letters / by a Lady : in two volumes.	1767
196868		The History of Major Bromley and Miss Cliffen.	1767
196998	Voltaire	L\\\'ingenu, or The sincere Huron : a true history / translated from the French of M. de Voltaire.	1768
197021	Gunning	Barford Abbey : a novel, in a series of letters : in two volumes.	1768
197053	Sheridan, Frances Chamberlaine	The history of Nourjahad / by the editor of Sidney Bidulph.	1767
197114	Riccoboni, Marie Jeanne	Letters from Juliet Lady Catesby to her friend Lady Henrietta Campley : translated from the French.	1763
197294-1	Friend	The history of Eliza / written by a Friend : in two volumes.	1767
197294-2	Friend	The history of Eliza / written by a Friend : in two volumes.	1767
197297-1	Longueville, Peter	The hermit, or, The unparallel\\\'d sufferings and surprising adventures of Mr. Philip Quarll, an Englishman, who was lately discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island in the South-Sea, where he has lived above fifty years, without any human assistance, still continues to reside, and will not come away ... : with a curious frontispiece and a map of the island.	1768
197400	Treyssac de Vergy, Pierre Henri	The lovers, or The memoirs of Lady Sarah B---- and the Countess P---- / published by Mr. Treyssac de Vergy ...	1769
197402		The History of Emily Willis, a natural daughter : in two volumes.	1768
197903	Langhorne, John	The correspondence of Theodosius and Constantia, from their first acquaintance to the departure of Theodosius : now first published from the original manuscripts / by the editor of The letters that passed between Theodosius and Constantia, after she had taken the veil.	1765
197904	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby\\\'s letters.	1769
198171		The Faithful fugitives, or Adventures of Miss Teresa M----- : in a series of letters to a friend.	1766
198261	Atkyns	The hermit : a novel / by a Lady : in two volumes.	1769
1986497	Kimber, Edward	Maria : the genuine memoirs of a young lady of rank and fortune / by the author of The life and adventures of Joe Thompson.	1765
198706	Herberts, Mary	The adventures of Proteus, &c. : a set of novels, never before published.	1769
198707	Jenner, Charles	Letters from Lothario to Penelope : to which is added, Lucinda, a dramatic entertainment of three acts : inscribed to David Garrick, Esq. : in two volumes.	1769
198847	Griffith, Richard	Two novels : in letters / by the authors of Henry and Frances : in four volumes.	1769
198860	Marmontel, Jean FranÁois	Belisarius. by M. Marmontel ...	1767
198912		The Adventures of an author / written by himself and a friend : in two volumes.	1767
198938		The Nunnery, or, The history of Miss Sophia Howard : in two volumes.	1767
198941		The Triumph of love and beauty, or, The history of Mr. Wallace and his family : in four books.	1768
198960	Povey, Charles	The virgin in Eden, or The state of innocency : deliver\\\'d by way of image and description : presenting a nobleman, a student, and heiress on their progress from Sodom to Canaan : with the parable of the shepherd, Zachariah and Mary, who dwelt in thatched tenements, secluded from noise and snares : their holy living and dying : to which are added Pamela\\\'s letters proved to be immodest romances painted in images of virtue, masquerades in disguise that received birth, now vice reigns in triumph and swells in streams even to a deluge : in this treatise are the divine sayings of Queen Mary and Carolina in public assemblies and select companies, taken from their own manuscripts : the decree of God appoints these records to be kept in every house, in every kingdom and state from one generation to another, till the great fall of nature.	1767
199030	Pfeil, Johann Gottlob Benjamin	The memoirs of the Count of P--: shewing at once the dreadful consequences of vice, and the happiness in being virtuous : a novel / translated from the German, by F.W. Streit, F. Ducal S. at Jena. In two volumes.	1767
199111	Author of Lucinda Courtney	The history of Miss Harriot Fitzroy and Miss Emilia Spencer : written after the manner of Mr. Richardson\\\'s Clarissa / by the author of Lucinda Courtney : in two volumes.	1767
199214-1	Scott, Sarah	A description of Millenium Hall and the country adjacent : together with the characters of the inhabitants and such historical anecdotes and reflections as may excite in the reader proper sentiments of humanity and lead the mind to the love of virtue / by a gentleman on his travels.	1767
199451	Mulso, Thomas	Callistus, or The man of fashion, and Sophronius, or The country gentleman : in three dialogues / by Thomas Mulso, Esq;	1769
199564	A Lady	The history of Miss Sommervile / written by a lady : in two volumes.	1769
199576-2	A Lady	The history of Miss Sommervile / written by a lady : in two volumes.	1769
199580		The Fruitless repentance, or the history of Miss Kitty Le Fever. In two volumes. Vol. 1. in two volumes.	1769
200185		Remarks on the character and manners of the French. In a series of letters, written during a residence of twelve months at Paris and its environs ...	1769
207938		The Adventures of a kidnapped orphan.	1767
218047	PreÃÅvost	The life and entertaining adventures of Mr. Cleveland, natural son of Oliver Cromwell / written by himself : giving a particular account of his unhappiness in love, marriage, friendship, &c. and his great sufferings in Europe and America : intermixed with reflections, describing the heart of man in all its variety of passions and disguises : also, some curious particulars of Oliver\\\'s history and amours, and several remarkable passages in the reign of King Charles II. never before made publick.	1760
247080	Saint-Hyacinthe	Histoire du Prince Titi, A.R. = The history of Prince Titi, a royal allegory / translated by a lady.	1736
247652	Le Sage, Alain-RenÈ	The bachelor of Salamanca, or Memoirs of Don Cherubim de la Ronda : in three parts / written originally in French by Mr. Le Sage ... : translated by Mr. Lockman.	1737
253193	Thibault	The life and adventures of Pedrillo del Campo. Intermix\\\'d with several entertaining and delightful novels. Written originally in French, by Mons. Thibault ... From thence tr. into English, by Ralph Brookes, M. D.	1723
263842_1	Ramsay	The travels of Cyrus : in two volumes : to which is annex\\\'d, A discourse upon the theology and mythology of the pagans / by the Chevalier Ramsay.	1730
265180	Desfontaines	The travels of Mr. John Gulliver, son to Capt. Lemuel Gulliver / translated from the French, by J. Lockman.	1731
267389	Claude, Isaac	The amours of the Count de Soissons, a prince of the house of Bourbon : in a very entertaining relation of the gallantries of persons of distinction in the court of France, during the ministry of Cardinal Richlieu, which have not hitherto been accounted for. translated from the French into English by James Seguin ...	1731
268576	Gomez	L\\\'entretien des beaux esprits : being the sequel to La belle assemblée / written for the entertainment of the French court by Madam de Gomez ...	1734
272993	Olivier	Memoirs of the life and adventures of Signor Rozelli at the Hague : giving a particular account of his birth, education, slavery, monastick state, imprisonment in the Inquisition at Rome, and the different figures he has since made, as well in Italy, as in England, France, and Holland : the whole being a series of the most diverting history, and surprizing events, ever yet made publick.	1715
301938	Barker, Jane	Exilius, or, The banish\\\'d Roman : a new romance : in two parts, written after the manner of Telemachus, for the instruction of some young ladies of quality / by Mrs. Jane Barker.	1715
3033334		The history of Prince Mirabel\\\'s infancy, rise and disgrace : with the sudden promotion of Novicius, in which are intermix\\\'d all the intrigues, both amorous and political, relating to those memorable adventures; as also the characters of the old and new favourites of both sexes in the court of Britomartia / collected from the memoirs of a courtier lately deceas\\\'d.	1712
3057101	Arbuthnot, John	John Bull still in his senses. Being the third part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth: and publish\\\'d, (as well as the two former parts) by the author of the New Atalantis. Letter-press Full Work	1712
3057297	Arbuthnot, John	Law is a bottomless-pit : exemplify\\\'d in the case of the Lord Strutt, John Bull, Nicholas Frog, and Lewis Baboon : who spent all they had in a law-suit / printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth.	1712
3063545	Burnet, Thomas	A second tale of a tub, or, The history of Robert Powel, the puppet-show-man.	1715
3067950	Defoe, Daniel	The British visions, or, Isaac Bickerstaff, Senr. : being twelve prophecies for the year 1711.	1711
3084387	Swift, Jonathan	A tale of a tub : written for the universal improvement of mankind : to which is added, An account of a battle between the antient and modern books in St. James\\\'s Library : with the author\\\'s apology and explanatory notes / by W. Wotton, B.D. and others	1760
3084453	Swift, Jonathan	A tale of a tub : written for the universal improvement of mankind : to which is added, An account of a battle between the ancient and modern books in St. James\\\'s Library : also a Discourse concerning the mechanical operation of the spirit in a letter to a friend, a fragment : with the author\\\'s apology and explanatory notes / by W. Wotton, B.D. and others.	1769
3133906	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Captain Lemuel Gulliver.	1766
3133961	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1767
336244	Goldsmith, Oliver	The vicar of Wakefield : a tale / supposed to be written by himself.	1766
3387037	Johnstone, Charles	Chrysal, or, The adventures of a guinea : wherein are exhibited views of several striking scenes with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal / by an Adept.	1767
3449865	Goldsmith, Oliver	The citizen of the world, or, Letters from a Chinese philosopher, residing in London, to his friends in the East.  Volume the first [-second].	1762
3451937	Morell, Charles	The tales of the genii, or, The delightful lessons of Horam, the son of Asmar / faithfully translated from the Persian manuscript ; and compared with the French and Spanish editions published at Paris and Madrid, by Sir Charles Morell, formerly Ambassador from the British settlements in India to the Great Mogul.	1764
3452831-1	Pennington, Sarah	Letters on different subjects : in four volumes : amongst which are interspers\\\'d the adventures of Alphonso after the destruction of Lisbon / by the author of The unfortunate mother\\\'s advice to her absent daughters. Vol. I[-IV].	1766
3452831-2	Pennington, Sarah	Letters on different subjects : in four volumes : amongst which are interspers\\\'d the adventures of Alphonso after the destruction of Lisbon / by the author of The unfortunate mother\\\'s advice to her absent daughters. Vol. I[-IV].	1766
3477271	Pilkington, Laetitia	The Celebrated Mrs. Pilkington\\\'s jests, or, The cabinet of wit and humour : to which is now first added, a great variety of bons mots, witticisms, and anecdotes of the inimitable Dr. Swift, Dean of St. Patrick\\\'s, Dublin : the whole forming the most brilliant collection of quaint jokes, facetious puns, smart repartees, entertaining tales in verse and prose, epigrams, epitaphs, conundrums, &c. &c. now extant.	1764
3483391	Ibn Tufayl, Muhammad ibn  ªAbd al-Malik	The life and surprizing adventures of Don Antonio de Trezzanio : who was self-educated, and lived forty-five years in an uninhabited island in the East Indies.	1761
3488547	Bunyan, John	The pilgrim\\\'s progress from this world to that which is to come : The second part : Delivered under the similitude of a dream ... / by John Bunyan.	1760
3488551		The pilgrim\\\'s progress from this world to that which is to come : The third part. Delivered under the similitude of a dream ... To which is added, The life and death of John Bunyan ...	1761
353932	Fabrice, Ernst Friedrich von	The genuine letters of Baron Fabricius, envoy from His Serene Highness the Duke administrator of Holstein to Charles XII. of Sweden. Comprehending his entire correspondence ... during his residence with that monarch at Bender; and also his excursions for his service into different parts of the Ottoman dominions in 1710, 1711, 1712, 1713, and 1714. Now faithfully pub. from the author\\\'s originals (most of them in cypher).	1761
3765250	La CalpreneÃÄde, Gaultier de Coste	Hymen\\\'s praeludia, or, Love\\\'s master-piece : being that so-much-admir\\\'d romance, intitled, Cleopatra, In twelve parts / written originally in French, and now elegantly render\\\'d into English, by Robert Loveday ....	1736
3765321	Fontenelle	Fontenelle\\\'s Dialogues of the dead : in three parts : I. Dialogues of the antients : II. The antients with the moderns : III. The moderns / translated from the French by the late John Hughes, Esq ; with a reply to some remarks in a critique, call\\\'d The judgment of Pluto, &c. ; and two original dialogues.	1730
3767199	Brown, Thomas	The works of Mr. Thomas Brown, serious and comical, in prose and verse : with his remains, in four volumes compleat : With the life and character of Mr. Brown, and his writings / by James Drake, M. D. ; And a key to the whole.	1730
3769203	Rowe, Elizabeth Singer	Friendship in death : in twenty letters from the dead to the living : To which are added, letters moral and entertaining, in prose and verse : In three parts / By Mrs. Elizabeth Rowe.	1738
3887499		The unnatural mother, or, Innocent love persecuted : Being the genuine and most affecting history of the tragical and fatal consequences that attended the sincere and disinterested passion of a gentleman of an eminent station in the law, and a young lady of a considerable family in one of the politest courts of Europe.	1734
4497805	Young, Arthur	The history of Sir Charles Beaufort : containing the genuine and interesting memoirs of a family of distinction in the south of England : displaying the miseries that may arise from acting contrary to that peculiar character which nature has given to both the sexes.	1766
5464858	Arbuthnot, John	John Bull in his senses : being the second part of Law is a bottomless-pit / printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth.	1712
66277	Hawkesworth, John	Almoran and Hamet : an oriental tale, in two volumes.	1761
73133	Lesuire, Robert Martin	The savages of Europe. From the French ...	1764
88377-1	Leland, Thomas	Longsword, Earl of Salisbury. An historical romance.	1762
88377-2	Leland, Thomas	Longsword, Earl of Salisbury. An historical romance.	1762
88838	Chetwood, W. R	The voyages, travels, and adventures, of William Owen Gwin Vaughan ... With the history of his brother, Jonathan Vaughan ... Intermixed with the histories of Clerimont, Maria, Eleanora, and others ... By the author of Captain Robert Boyle.	1760
991655	Behn, Aphra	Love-letters between a nobleman and his sister : with the history of their adventures. In three parts.	1721
1005225	Gueullette, Thomas-Simon	Peruvian tales : related in one thousand and one hours, by one of the select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. Interspersed with curious and historical remarks, explaining the religious and civil customs, and ceremonies, of the ancient inhabitants of that great empire. / Translated from the original French by Samuel Humphreys ...	1734
1236	Person of quality	The secret history of the most renowned Q. Elizabeth and the E. of Essex / by a person of quality.	1708
1523425	Richardson, Samuel	Clarissa, or, The history of a young lady ; comprehending the most important concerns of private life.	1768
1523447	Phdrus	The fables of Phdrus ... : mostly selected from sop\\\'s fables / render\\\'d into familiar English by Thomas Dyche.	1713
1540890	Castiglione, Baldassarre	Il cortegiano, or, The courtier / written by Conte Baldassar Castiglione, and a new version of the same into English ; together with several of his celebrated pieces, as well Latin as Italian, both in prose and verse ; to which is prefix\\\'d the life of the author, by A.P. Castiglione of the same family.	1727
1707448	Rabelais, FranÁois	Pantagruel\\\'s voyage to the Oracle of the Bottle / Being the fourth and fifth books of the works of Francis Rabelais, M.D. ;  With the Pantagruelian prognostication, and other pieces in verse and prose by that author ; also his historical letters ; Compleating all his works that are extant ; Never before printed in English ; Done out of French by Mr. Motteux ; With explanatory remarks on every chapter, by the same hand.	1708
1775702_1	Rousseau, Jean-Jacques	Eloisa, or, A series of original letters / collected and published by J.J. Rousseau ; translated from the French.	1769
1791946	Bignon, Jean Paul	The adventures of Abdalla, son of Hanif, sent by the sultan of the Indies, to make a discovery of the island of Borico, where the fountain which restores past youth is supposed to be found. Also an account of the travels of Rouschen, a Persian lady, to the Topsy-Turvy island, undiscover\\\'d to this day. the whole intermix\\\'d with several curious and instructive histories. Tr. into French from an Arabick MS. found at Batavia by Mr. de Sandisson [pseud.] and now done into English by William Hatchett ...	1729
1801660	M. H	The lover\\\'s week, or, The six days adventures of Philander and Amaryllis / written by a young lady.	1718
1801799	Haywood, Eliza Fowler		1724
1802362	Zelis	Celenia, or, The history of Hyempsal, King of Numidia : in two volumes.	1736
1802991		The lover\\\'s secretary, or, The adventures of Lindamira, a lady of quality : written to her friend in the country : in XXIV letters / revis\\\'d and corrected by Mr. Tho. Brown.	1734
1808697	Manley	The secret history of Queen Zarah and the Zarazians : being a looking-glass for -- in the kingdom of Albigion : faithfully translated from the Italian copy now lodg\\\'d in the Vatican at Rome and never before printed in any language.	1705
1808698	Manley	Secret memoirs and manners of several persons of quality, of both sexes : From the New Atalantis, an island in the Mediteranean : Written originally in Italian.	1709
1817470	Lyttelton, George Lyttelton	Letters from a Persian in England, to his friend at Ispahan.	1735
181766	Potter, John	The history of the adventures of Arthur O\\\'Bradley.	1769
1818165	CrÈbillon, Claude-Prosper Jolyot de	Letters from the marchioness de M*** to the count de R*** / translated from the original French by Mr. Humphreys.	1735
1819599		Letters from a Moor at London to his friend at Tunis. Containing an account of his journey through England, with observations on the laws, customs, religion, and manners of the English nation. Likewise remarks on the publick charities, with curious memoirs relating to the life of Mr. Sutton, founder of the Charter-house, a description of Bedlam, with serious reflections on love, madness, and self-murder. The whole interspersed with historical remarks and useful observations.	1736
191049		The histories of some of the penitents in the Magdalen-House : as supposed to be related by themselves : in two volumes.	1760
192415	Sterne, Laurence	The life and opinions of Tristram Shandy, gentleman.	1760
193381		Memoirs of Mr. Charles Guildford : in a regular series of letters, wrote by himself to a friend : the whole founded on real facts : in two volumes.	1761
193580-2	Gunning	The histories of Lady Frances S---- and Lady Caroline S---- / written by the Miss Minifies ...	1763
194937		The peregrinations of Jeremiah Grant, Esq; the West-Indian.	1763
195421		The Life and opinions of Bertram Montfichet, Esq; written by himself.	1761
195428	Eli de Beaumont	The history of the Marquis de Roselle : in a series of letters / by Madam Elie de Beaumont ; translated from the French : in two volumes.	1766
196208	Tiphaigne de La Roche, Charles-FrancÃßois	Giphantia, or A view of what has passed, what is now passing, and, during the present century, what will pass in the world : translated from the original French, with explanatory notes.	1761
196532	Gunning	The picture : a novel / by the Miss Minifies ...	1766
196684	Treyssac de Vergy, Pierre Henri	The mistakes of the heart, or Memoirs of Lady Carolina Pelham and Lady Victoria Nevil : in a series of letters / published by M. Treyssac de Vergy ...	1769
196687	Sheridan, Frances Chamberlaine	Memoirs of Miss Sidney Bidulph : extracted from her own journal, and now first published : in three volumes.	1767
196600-1	Johnstone, Charles	The reverie, or A flight to the paradise of fools / published by the editor of The adventures of a guinea : in two volumes.	1763
197280		The History of Miss Emilia Beville : in two volumes.	1768
198546	Smollett, Tobias George	The history and adventures of an atom : in two volumes.	1769
199032	Marshall, Jane	The history of Alicia Montague / by the author of Clarinda Cathcart ; in two volumes.	1767
199035	Marshall, Jane	The history of Alicia Montague / by the author of Clarinda Cathcart ; in two volumes.	1767
199115		Flagel, or A ramble of fancy through the land of electioneering : in the manner of the Devil upon two sticks.	1768
199118	Gessner, Salomon	Daphnis : a poetical, pastoral novel / translated from the German of Mr. Gessner ... by an English gentleman ... : to which is prefixed a prefatory discourse on the origin and use of pastoral poetry.	1768
199214-2	Scott, Sarah	A description of Millenium Hall and the country adjacent : together with the characters of the inhabitants and such historical anecdotes and reflections as may excite in the reader proper sentiments of humanity and lead the mind to the love of virtue / by a gentleman on his travels.	1767
199454		The History of Amintor and Teresa.	1769
199559	Neville, Henry	The Isle of Pines, or a late discovery of a fourth island in Terra Australis Incognita : Being a true relation of certain English persons who, in the days of Q. Elizabeth, making a voyage to the East India, were cast away and wrecked upon that island and all drowned except one man and four women, whereof one was a negro : and now lately, A.D. 1667, a Dutch ship driven by foul weather there, by chance have found their posterity, speaking good English, to amount to 10 or 12,000 persons, as they suppose : the whole relation follows, written by the man himself a little before his death and declared to the Dutch by his grandchild / (by Henry Neville)	1768
200026		The Modern wife : a novel, in two volumes.	1769
202353	Ward, Edward	The fourth volume of the writings of the author of the London-spy : prose and verse.	1709
231488	Caumont de La Force, Charlotte Rose de	The secret history of Burgundy: or, The amorous and political intrigues of Charles duke of Burgundy, and Louis XI. of France. The loves and misfortunes of the Princess of Burgundy, and of the Count d\\\'Angolesme; of the Queen of France, and the Duke of Calabria ... Faithfully collected by a person of quality of the French court, and now first done into English.	1723
2360719	Marini, Giovanni Ambrogio	The desperadoes : an heroick history / translated from the Italian of the celebrated Marini, (the original having passed ten editions) ; containing a series of the most surprizing adventures of the Princes Formidaur and Florian ... ; in four books ; embellish\\\'d with eight excellent copper-plates.	1733
